,id,text
12464,1,"['@afcdinhoo', 'true', 'tho', 'sad', 'thing', 'is', 'those', 'games', 'overshadow', 'the', 'perhaps', 'improved', 'season', 'we', 'had', 'everyone', 'was', 'on', 'form', 'https://t', 'co/j9sdjzsi5b']"
12465,1,"['@saikizaya', 'i', 'watched', 'it', 'with', 'my', 'friend', 'idc', 'if', 'it', 'was', 'sad', 'it', 'was', 'fun']"
12466,1,"['i', 'ate', 'so', 'much', 'im', 'so', 'sad', 'i', 'probably', 'havent', 'lost', 'any', 'weight']"
12467,1,"['@etribune', 'sad', 'to', 'hear', 'the', 'culprit', 'shuld', 'be', 'thrwon', 'behind', 'the', 'bar']"
12468,1,"['actually', 'nvm', 'im', 'just', 'on', 'my', 'period', 'im', 'a', 'bad', 'bitch', 'i', 'aint', 'sad']"
12469,1,"['@_fels1', 'this', 'is', 'the', 'most', 'painful', 'part', 'of', 'the', 'death', 'of', 'prince', 'phillip', 'that', 'he', 'lived', 'the', 'times', 'of', 'our', 'pain', 'afric', 'https://t', 'co/kj4vmul86v']"
12470,1,"['@pehlaj111', 'sad', 'but', ""it's"", 'reality']"
12471,1,"['@musinguzi_allan', '@grahamhehir', '@lfcdedoid', '@ahmedidn', 'meaning', 'you', 'support', 'the', 'billionaires', 'over', 'the', 'fans', 'or', 'the', 'city', 'https://t', 'co/7h8i92yupu']"
12472,1,"['@ubctvuganda', 'so', 'sad']"
12473,1,"['big', 'sad', 'its', 'me', 'https://t', 'co/zk97mcejjd']"
12474,1,"['@sometimes_me10', 'all', 'the', 'talk', 'about', 'covid', 'is', 'sad', 'and', 'tragic']"
12475,1,"['after', 'finishing', 'reading', 'soc', 'and', 'hearing', 'about', 'the', 'whole', 'casting', 'situation', 'with', 'nina', 'it', 'really', 'made', 'me', 'sad']"
12476,1,"['@jazzbabyja', 'people', 'see', 'no', 'gray', 'areas', 'these', 'days', 'its', 'sad', 'im', 'all', 'for', 'police', 'reform', 'but', 'instances', 'like', 'this', 'one', 'isnt', 'part', 'of', 'the', 'problem']"
12477,1,"['@leecharles__', 'thats', 'sad', 'sus']"
12478,1,"['@foundmywei', 'sad', ""doesn't"", 'quite', 'seem', 'to', 'cut', 'it', 'huh']"
12479,1,"['@castillelandon', '@movie_charles', 'we', 'known', 'i', 'think', 'you', 'know', 'that', 'you', 'are', 'the', 'only', 'one', 'that', 'talks', 'to', 'us', 'that', 'so', 'sad', ':(']"
12480,1,"['@irfankzpppp', '@asghar_buledi', '@javednlaghari', 'very', 'sad']"
12481,1,"['@girlonabrompton', 'hope', 'you', 'managed', 'to', 'bring', 'home', 'some', 'cake', 'in', 'that', 'pannier', 'need', 'the', 'cals', 'after', 'a', 'long', 'ride', 'out', 'i', 'w', 'https://t', 'co/pozakpdxhn']"
12482,1,"['@aitahkitchy256', '@mengo_hospital', 'this', 'is', 'so', 'sad']"
12483,1,"['my', 'father', 'is', 'my', 'laugh', 'if', 'all', 'is', 'the', 'world', 'sad']"
12484,1,"['@sierraaaam', 'may', 'have', 'been', 'overkill', 'i', 'can', 'say', 'that', 'but', 'i', 'understand', 'why', 'he', 'chose', 'to', 'shoot', 'its', 'sad', 'really']"
12485,1,"['@archers_fan2015', 'i', 'feel', 'so', 'sad', 'for', 'them', 'all', 'martha', 'most', 'of', 'all']"
12486,1,"['merlin', 'reminds', 'me', 'of', 'kiida', 'so', 'much', 'makes', 'me', 'kinda', 'sad']"
12487,1,"['@gothchk_17', '@helluvabirb', '@lovablehound', ""'wha"", ""'"", '-sad', 'alien', '(monkey)', 'noises-', 'https://t', 'co/61brrah10b']"
12488,1,"['actually', 'really', 'sad', 'i', 'havent', 'felt', 'this', 'bad', 'in', 'a', 'while', 'wtf']"
12489,1,"['@marklutchman', '-', 'so', 'sad', ""i'm"", 'glad', 'you', 'are', 'acknowledging', 'this', 'devastating', 'loss', 'https://t', 'co/wioz9szvrt']"
12490,1,"['@eddie_from_tdtv', 'i', 'feel', 'nothing', 'no', 'emotion', 'at', 'all', 'not', 'happy', 'not', 'sad', 'nothing', 'maybe', 'ultimately', 'sad', 'because', 'that', 'https://t', 'co/6f9ngpgdld']"
12491,1,"['@mini_bubbly', 'no', 'way', 'im', 'sad', 'now']"
12492,1,"['@luka41377782', '@sad_istfried', 'ranboo', 'lore', 'and', 'manhutn', 'vs', '5', 'hunters']"
12493,1,"['@itsnotjordon', 'woooo', 'sad', 'time']"
12494,1,"['@sad_laehcim', '@jack', '@oprah', 'help']"
12495,1,"['will', 'i', 'tell', 'you', 'how', 'sad', 'i', 'am', 'do', ""i'm"", 'as', 'sad', 'as', 'a', 'banana', 'by', 'itself', 'deep', 'words', 'by', 'little', 'miss', '6', 'https://t', 'co/e1cayiuuuq']"
12496,1,"['i', 'fucking', 'hate', 'seeing', 'hurt', 'animals', 'cross', 'the', 'road', 'stopped', 'a', 'bunch', 'of', 'traffic', 'in', 'hillsdale', 'over', 'a', 'hurt', 'raccoon', 'idc', 'so', 'sad']"
12497,1,"['@supratiksaumya', 'sad', 'to', 'see', 'this', 'could', 'have', 'brought', 'in', 'so', 'much', 'in', 'terms', 'of', 'volume', 'of', 'scale', 'for', 'arjun', 'chassis', 'engin', 'https://t', 'co/5e4v26wdvl']"
12498,1,"['happy', 'that', 'my', 'bestfriend', 'finally', 'got', 'with', 'her', 'man', 'after', 'i', 'told', 'her', 'to', 'finally', 'allow', 'him', 'sad', 'because', 'i', 'now', 'have', 'to', 'share', 'her', 'with', 'a', 'man']"
12499,1,"['junmyeon', 'exo', 'sg', '2020', 'handsome', 'classy', 'and', 'cute', 'the', 'sad', 'thing', 'he', 'cant', 'not', 'be', 'part', 'of', 'sg', '2022', 'suho', '@weareoneexo', 'https://t', 'co/umnxasktvv']"
12500,1,"['very', 'sad', 'news', 'today', '-', 'bay', 'city', 'rollers', 'frontman', 'les', 'mckeown', 'died', 'suddenly', 'at', 'home', 'on', 'tuesday', 'aged', 'just', '65', 'rip', 'le', 'https://t', 'co/un8kpsfvte']"
12501,1,"['living', '&amp', 'dyin', 'over', 'a', 'street', '&amp', 'hood', 'so', 'sad']"
12502,1,"['@anthonycwalker', '@electroboyusa', 'hiding', 'his', 'face', 'because', ""he's"", ""'big"", ""man'"", 'sad', 'scared', 'little', 'boy']"
12503,1,"['dont', 'be', 'sad', 'go', 'get', 'a', 'tattoo', 'i', 'swear', 'thats', 'excitement', 'not', 'terror', 'https://t', 'co/pumlhojai8']"
12504,1,"['@potus', 'you', 'are', 'so', 'sad', 'shame', 'on', 'you', 'for', 'telling', 'the', 'world', 'that', 'americans', 'and', 'white', 'americans', 'are', 'racist']"
12505,1,"['whenever', 'im', 'sad', 'i', 'just', 'cover', 'my', 'face', 'in', 'peanut', 'butter', 'https://t', 'co/yoihwb3uxc']"
12506,1,"['not', 'going', 'to', 'lie', 'i', 'wish', 'the', 'game', ""would've"", 'been', 'at', 'a', 'better', 'place', 'at', 'launch', 'every', 'time', 'i', 'read', 'about', 'an', 'update', 'i', 'f', 'https://t', 'co/xgpzv8m4n6']"
12507,1,"['@louisl0v3b0t', ""it's"", '2021', 'and', 'people', 'still', ""can't"", 'let', 'others', 'be', 'happy', 'and', 'just', 'let', 'them', 'love', 'who', 'they', 'love', 'thats', 'sad']"
12508,1,"['@andym28670136', '@orions_node', '@mennopp', 'i', 'got', 'in', 'at', '$', '10', 'on', '$ankr', 'so', ""i'd"", 'be', 'a', 'little', 'sad', 'lol']"
12509,1,"['@seifgebre', '@usambun', '@ukun_newyork', '@franceonu', '@russiaun', '@unkenya', '@norwayun', '@irishmissionun', '@vietnam_un', '@mexonu', 'https://t', 'co/2ufztaymx6']"
12510,1,"['juice', 'wrld', '-', 'ill', 'be', 'fine', '-', 'flaws', 'and', 'sins', '-', 'armed', 'and', 'dangerous', '-', 'the', 'bees', 'knees', 'and', 'countless', 'others', 'travis', 'sco', 'https://t', 'co/kfam7d2kuf']"
12511,1,"['@owuuuu_cxtie', 'yes', ""it's"", 'sad', 'they', 'have', 'comeback', 'but', 'they', 'care', 'about', 'jw', 'more']"
12512,1,"['i', 'am', 'sad', 'to', 'report', 'that', 'les', 'mckeown', 'has', 'died', 'famous', 'as', 'lead', 'singer', 'with', 'the', 'bay', 'city', 'rollers']"
12513,1,"['@neonkees', 'in', 'i', 'missed', 'my', 'morning', 'chocolate', 'milk', 'and', 'i', 'was', 'super', 'sad', 'about', 'it', 'but', 'i', 'feel', 'better', 'about', 'it', 'now']"
12514,1,"['how', 'to', 'take', 'care', 'of', 'sad', 'person', 'https://t', 'co/lqf2ixmyoo']"
12515,1,"['@treespleasewpg', '@treecanada', 'oh', 'no', 'wishing', 'all', 'the', 'best', 'for', 'you', 'guys', 'so', 'sad', 'it', 'reminds', 'us', 'of', 'the', 'ash', 'borer', 'crisis', 'https://t', 'co/ehbwhsz7xc']"
12516,1,"['i', 'am', 'sad', 'i', 'miss', 'ranbob']"
12517,1,"['sad', 'proto', 'hours', 'https://t', 'co/vww3mtrwzz']"
12518,1,"['islamabad', 'people', 'stop', 'posting', 'pictures', 'of', ""today's"", 'weather', 'you', 'think', 'life', ""isn't"", 'sad', 'and', 'stressful', 'enough', 'in', 'https://t', 'co/mhv1izbkq8']"
12519,1,"['@leftyvegan', '@pc_mindfulness', '@makemba007', '@tariqnasheed', 'my', 'point', 'was', 'the', 'officer', 'was', 'responding', 'to', 'a', 'call', 'of', 'a', 'girl', 'w', 'https://t', 'co/mrhzomxogq']"
12520,1,"['@panasonicdx4500', 'i', 'think', 'dc', 'is', 'going', 'to', 'be', 'a', 'micro', 'version', 'of', 'california', 'so', ""we'll"", 'have', 'sad', 'old', 'guard', 'senators', 'like', 'https://t', 'co/vtmcillfe8']"
12521,1,"['just', 'heard', 'the', 'sad', 'news', 'of', 'lesmckeown', 'passing', 'away', 'at', 'only', '65', 'thebaycityrollers', 'were', 'massive', 'part', 'of', 'me', 'growin', 'https://t', 'co/sifdyf8xvw']"
12522,1,"['@averagemkplayer', 'its', 'too', 'sad', 'cuz', 'skarlet', 'voice', 'actress', 'died', 'too', 'almost', 'a', 'year', 'ago', ':(']"
12523,1,"['@sad_istfried', 'right']"
12524,1,"['@kytouka', 'let', 'him', 'see', 'then', ""what's"", 'he', 'gonna', 'do', 'destroy', 'it', 'and', 'risk', 'making', 'you', 'mad', 'or', 'sad', ""isn't"", 'his', 'motto', 'happy', 'w', 'https://t', 'co/mnzh093ben']"
12525,1,"['@sumanpradhan66', 'yes', 'what', 'is', 'happening', 'there', 'is', 'what', 'people', 'wer', 'fearing', 'this', 'pandemic', 'would', 'do', 'then', 'everything', 'wa', 'https://t', 'co/juv4eklpov']"
12526,1,"['@alexonthemic', 'i', 'went', 'into', 'deep', 'thought', 'yesterday', 'about', 'how', 'sad', 'it', 'is', 'that', 'sometimes', 'i', 'may', 'hear', 'a', 'song', 'i', 'love', 'for', 'th', 'https://t', 'co/rlpjlwlgzb']"
12527,1,"['@reptilepetstore', 'feeling', 'a', 'bit', 'sad', 'currently']"
12528,1,"['@waqassaeed_', 'i', 'honestly', 'dont', 'know', 'arent', 'you', 'sad', 'like', 'i', 'believe', 'everyone', 'is', 'sad', 'only', 'they', 'try', 'to', 'forget', 'it', 'and', 'th', 'https://t', 'co/aiwldd4h02']"
12529,1,"['@sad_istfried', 'manhunt', 'ranboo', 'lore', 'clingyduo', 'meet', 'up', ""it's"", 'gonna', 'be', 'a', 'lot', 'to', 'take', 'in']"
12530,1,"['i', 'hear', 'les', 'mckeown', 'of', 'the', 'bay', 'city', 'rollers', 'has', 'suddenly', 'died', 'i', 'cant', 'say', 'i', 'was', 'a', 'roller', 'fan', 'back', 'in', 'the', '70', 's', 'but', 'y', 'https://t', 'co/6oc5vrsk9y']"
12531,1,"['thinking', 'about', 'brittany', 'murphy', 'now', 'im', 'sad']"
12532,1,"['my', 'teacher', 'kept', 'asking', 'me', 'if', 'i', 'was', 'okay', 'or', 'if', 'i', 'was', 'disappointed', 'or', 'depressed', 'just', 'now', 'im', 'fine', 'but', 'i', 'guess', 'the', 'https://t', 'co/edkgneyuds']"
12533,1,"['thinking', 'about', 'the', 'bape', 'x', 'coach', 'shoes', 'i', 'was', 'gonna', 'buy', 'and', 'never', 'did', 'and', 'now', 'im', 'sad']"
12534,1,"['@shay_bella6', '@theexoticjordan', '@endclasssociety', 'i', 'think', 'she', 'was', 'trying', 'to', 'be', 'funny', 'but', 'its', 'really', 'sad', 'she', 'needs', 'help']"
12535,1,"['eric', ':', 'hiii', ""it's"", 'eric', 'here', 'just', 'for', 'bianca', 'why', 'are', 'you', 'sad', 'bianca', ""don't"", 'be', 'sad', ""i'm"", 'here', 'to', 'comfort', 'you', 'an', 'https://t', 'co/51bz3y4lzc']"
12536,1,"['tfw', 'you', 'make', 'your', 'therapist', 'sad']"
12537,1,"[""i'm"", 'not', 'a', 'pro', 'in', 'fighting', 'games', 'but', 'i', 'get', 'sad', 'that', 'one', 'of', 'the', 'solution', 'to', 'make', 'a', 'game', 'more', 'noob', 'friendly', 'is', 'make', 'it', 'https://t', 'co/4exsauecyi']"
12538,1,"['@elderlyposter', 'id', 'be', 'sad', 'because', 'you', 'seem', 'like', 'an', 'alright', 'dude']"
12539,1,"['not', 'me', 'sad', 'and', 'drunk']"
12540,1,"['@gayterry17', '@syrahzuma', '@hugh_henne', '@pcorey3', 'wayyyy', 'too', 'much', 'faith', 'its', 'sad', 'to', 'see']"
12541,1,"['g', 'like', 'i', 'cant', 'believe', 'some', 'of', 'the', 'shit', 'i', 'been', 'seeing', 'this', 'shit', 'is', 'sad', 'https://t', 'co/dylubqch98']"
12542,1,"['why', 'am', 'i', 'sad', 'there', 'is', 'literally', 'no', 'reason', 'to', 'be']"
12543,1,"[""i'm"", 'so', 'sad', 'i', ""wasn't"", 'your', 'fan', 'when', 'wall', 'came', 'out', 'but', 'i', 'can', 'promise', 'you', 'i', 'will', 'be', 'your', 'fan', 'when', 'all', 'next', 'albums', 'come', 'https://t', 'co/jnnd128qs1']"
12544,1,"['the', 'quotes', 'are', 'so', 'sad', 'https://t', 'co/ap5fzkjy0x']"
12545,1,"['@shehusani', 'so', 'sad', 'that', 'the', 'only', 'thing', 'leaders', 'of', 'today', 'are', 'leaving', 'for', 'leaders', 'of', '2moro', 'is', 'debt', 'to', 'pay', 'so', 'sad']"
12546,1,"['@jackposobiec', 'im', 'finna', 'stab', 'the', 'fuck', 'out', 'of', 'you', 'bitch', 'is', 'all', 'we', 'need', 'to', 'hear', 'this', 'was', 'more', 'then', 'a', 'case', 'of', 'jus', 'https://t', 'co/kgecgsfwhu']"
12547,1,"['the', 'sad', 'fact', 'is', 'if', 'these', 'two', 'journalists', 'still', 'lived', 'in', 'canada', 'at', 'their', 'ages', 'they', 'may', 'not', 'even', 'have', 'their', 'first', 'v', 'https://t', 'co/j24d7yyk2b']"
12548,1,"['@kevinlehane', '@deanlines', 'no', 'women', 'im', 'sad']"
12549,1,"['logan', 'paul', 'has', 'nothing', 'to', 'lose', 'here', 'if', 'he', 'loses', 'it', ""doesn't"", 'matter', 'because', 'its', 'expected', 'if', 'he', 'wins', ""he's"", 'the', 'one', 'https://t', 'co/wfolbbtcvx']"
12550,1,"['you', 'are', 'a', 'sick', 'sad', 'fuck', 'to', 'even', 'think', 'let', 'alone', 'tweet', 'some', 'shit', 'like', 'this', 'https://t', 'co/wjagffljjo']"
12551,1,"['aw', 'yea', 'next', 'one', 'i', 'never', 'got', 'to', 'take', 'any', 'maternity', 'pics', 'that', 'always', 'made', 'me', 'sad', 'this', 'is', 'amazing', 'https://t', 'co/qwgzgfgpae']"
12552,1,"['@ananavarro', 'coocoo', 'for', 'cocoa', 'puffs', 'so', 'sad', 'https://t', 'co/lj1py8f6zx']"
12553,1,"['@mup1ter', '@sad_istfried', 'ranboo', 'lore', 'stream', 'and', 'manhunt', 'vs', '5', 'hunters', 'video']"
12554,1,"['@flokine', 'this', 'is', 'too', 'sad']"
12555,1,"['@itsmeangelb9', 'we', 'are', 'a', 'desperate', 'lot', 'sad', 'that', 'her', 'touching', 'his', 'hand', 'is', 'a', 'big', 'moment', 'for', 'us', 'but', 'we', 'will', 'take', 'whatever', 'we', 'can', 'get']"
12556,1,"['@ibejahman', '@joeyhaim', 'agreed', 'i', 'think', 'it', 'is', 'honestly', 'a', 'coping', 'mechanism', 'it', 'is', 'hard', 'to', 'believe', 'that', 'any', 'of', 'that', 'was', 'https://t', 'co/e8dfmuf416']"
12557,1,"['gonna', 'fly', 'ranboo', 'to', 'england', 'right', 'now', 'this', 'is', 'too', 'sad']"
12558,1,"['@warrenbald', '@leonydusjohnson', 'because', 'they', 'would', 'need', 'to', 'have', 'hard', 'conversations', 'about', 'why', 'and', 'how', 'gang', 'and', 'drug', 'act', 'https://t', 'co/x0iddexvnt']"
12559,1,"['end', 'of', 'an', 'era', 'my', 'last', 'shift', 'news', 'reading', 'at', 'gns', '/', 'cns', 'this', 'was', 'the', 'first', 'shift', 'i', 'did', 'when', 'i', 'came', 'back', 'to', 'the', 'bbc', 'https://t', 'co/esimnq6y6h']"
12560,1,"['if', 'i', 'die', 'its', 'gone', 'be', 'sad', 'so', 'i', 'fuck', 'on', 'my', 'bitch', 'like', 'its', 'our', 'last']"
12561,1,"['hi', 'tl', 'im', 'sad', 'but', 'i', 'just', 'blocked', 'frog', 'so', 'i', 'feel', 'happy', 'now']"
12562,1,"['@straight_blunt', 'im', 'sad', 'lemme', 'go', 'take', 'some', 'meat', 'out', 'the', 'freezer', 'lmao']"
12563,1,"['even', 'though', 'i', 'love', 'malaysia', 'so', 'much', ""it's"", 'sad', 'to', 'see', 'my', 'own', 'country', 'like', 'this', 'sighss']"
12564,1,"['streamer', 'is', 'gone', 'i', 'sad']"
12565,1,"['@cherubmutt', 'hi', 'sad', 'i', 'hope', 'you', 'have', 'a', 'good', 'day']"
12566,1,"['@itzlilmoonie', 'starry', 'suburbs', 'was', 'amazing', 'so', 'sad', 'it', 'only', 'lasted', 'like', '3', 'or', '4', 'weeks']"
12567,1,"[""i'm"", 'sad', 'londependece', ""isn't"", 'getting', 'as', 'much', 'attention', 'as', 'nip', ""they're"", 'not', 'actually', 'idiots', 'which', 'is', 'a', 'freshing', 'chang', 'https://t', 'co/zmwd9aca12']"
12568,1,"['@theview', '@sarahaines', '@whoopigoldberg', '@joyvbehar', 'nailed', 'it', 'why', 'cant', 'the', 'officer', 'shoot', 'up', 'in', 'the', 'air', 'or', 'in', 'extrem', 'https://t', 'co/vajbvwmz0i']"
12569,1,"['this', 'is', 'so', 'sad', 'https://t', 'co/kkk5kf5szo']"
12570,1,"['@dna', 'very', 'sad', 'news', 'great', 'stateswoman', 'held', 'some', 'important', 'posts']"
12571,1,"['kinda', 'sad', 'this', 'guy', 'isnt', 'an', 'even', 'bigger', 'star', 'hopefully', 'what', 'hes', 'doing', 'this', 'year', 'gets', 'noticed', 'by', 'more', 'than', 'just', 'ha', 'https://t', 'co/ngeb6c0xdm']"
12572,1,"['@itspearcey', 'such', 'a', 'sad', 'tweet', 'to', 'see', 'the', 'words', 'no', 'and', 'coffee', 'beside', 'one', 'another']"
12573,1,"['@gaianwatcher', '@spockresists', 'exactly', 'idk', 'where', 'this', 'came', 'from', 'it', 'was', 'common', 'sense', 'for', 'everyone', 'when', 'i', 'was', 'growing', 'up', ""it's"", 'really', 'sad']"
12574,1,"['hmm', 'im', 'kinda', 'sad']"
12575,1,"['@mangoroos', 'hello', 'percy', 'i', 'am', 'sad', 'i', 'want', 'to', 'meet', 'u', 'irl', 'too', ':(']"
12576,1,"['@tundeeddnut', 'dem', 'go', 'arrest', 'you', 'join', 'for', 'sharing', 'such', 'sad', 'news', 'of', 'these', 'royal', 'entities', 'stop', 'eet']"
12577,1,"['@wilbursoft', 'why', 'is', 'this', 'so', 'sad', 'wtf']"
12578,1,"['the', 'news', 'call', 'him', 'a', 'killer', 'but', 'he', 'my', 'nigga', 'sad', 'shit', 'hey', 'yo', 'genie', 'last', 'wish', 'free', 'my', 'nigga']"
12579,1,"['@janicelongdj', '@bbcradiowales', 'janice', 'so', 'sad', 'to', 'hear', 'of', 'the', 'passing', 'of', 'les', 'mckeown', 'was', 'fortunate', 'enough', 'to', 'have', 'kno', 'https://t', 'co/4xwesa64qu']"
12580,1,"['rinkah', 'had', 'so', 'much', 'potential', 'it', 'makes', 'me', 'sad']"
12581,1,"['the', 'builders', 'sent', 'my', 'lawyer', 'the', 'wrong', 'paperwork', 'for', 'the', 'condo', 'ryan', 'gets', 'a', 'vaccine', 'appointment', 'and', 'i', 'dont', 'even', 'tho', 'https://t', 'co/nbkiufeyyg']"
12582,1,"['@rebelfocus', 'never', 'ashamed', 'to', 'be', 'irish', 'but', 'ashamed', 'of', 'what', 'passes', 'for', 'a', 'society', 'here', 'ashamed', 'of', 'what', 'passes', 'for', 'lea', 'https://t', 'co/hxzcthslke']"
12583,1,"['no', 'hes', 'literally', 'so', 'much', 'better', 'than', 'this', 'im', 'sad', 'https://t', 'co/aqszwlzaco']"
12584,1,"['having', 'one', 'of', 'those', 'days', 'where', ""i'm"", 'just', 'sad', 'to', 'be', 'an', 'american']"
12585,1,"['@bts_twt', 'my', 'family', 'and', 'i', 'fought', 'today', 'then', 'i', 'saw', 'all', 'of', 'my', 'friends', 'posts', 'abt', 'their', 'parents', 'and', 'stuff', 'it', 'made', 'me', 'sad']"
12586,1,"['@oganboran', '@melisaa80573852', 'sad', 'but', 'true']"
12587,1,"['@thorsome1', 'the', 'desperation', 'is', 'so', 'sad', 'lol']"
12588,1,"['@ayxxz12', '@iina71', 'bswi', 'luke', '3laih', 'shofeeh', 'im', 'tf', 'my', 'fyp', 'is', 'full', 'of', 'sad', 'shit', 'and', 'u', 'add', 'up', 'to', 'them', ':(']"
12589,1,"['@mazinnamdikanu', 'how', 'sad', 'i', 'for', 'say', 'even', 'the', 'professors']"
12590,1,"['@irishgirl1155', 'are', 'we', ""talkin'"", 'about', 'bras', 'or', 'men', 'because', 'this', 'may', 'have', 'taken', 'a', 'turn', 'for', 'the', 'sad']"
12591,1,"[""it's"", 'actually', 'really', 'sad', 'that', 'artists', ""can't"", 'speak', 'their', 'mind', 'or', 'get', 'involved', 'emotionally', 'with', 'something', 'they', 'believ', 'https://t', 'co/ravj2yvidk']"
12592,1,"['@enhaworld', 'im', 'so', 'sad']"
12593,1,"['twitter', 'really', 'makes', 'you', 'sad', 'angry', 'and', 'horny', 'who', 'needs', 'a', 'significant', 'other', 'when', 'you', 'have']"
12594,1,"['tyler', 'posted', 'them', 'sad', 'ass', 'tweets', 'and', 'deleted', 'em', 'he', 'finna', 'have', 'his', 'take', 'care', 'era']"
12595,1,"['@chickencatt', '@notcelia2', 'this', 'is', 'really', 'sad']"
12596,1,"['what', 'is', 'this', 'sad', 'reality', 'that', ""we're"", 'living', 'in', ':(', 'if', 'there', 'is', 'a', 'god', 'they', 'need', 'to', 'prove', 'their', 'existence', 'now', 'https://t', 'co/mhft0vkk4s']"
12597,1,"['@elanadunkelman', ""it's"", 'the', 'last', 'one', 'though', ""i'm"", 'sad']"
12598,1,"['sad', 'for', 'you', 'coz', 'u', ""ain't"", 'in', 'twitter']"
12599,1,"['@nctsmtown', 'if', 'you', 'are', 'sad', 'remember', 'us', 'the', 'nct', 'members', 'the', 'people', 'you', 'care', 'about', 'and', 'we', 'nctzen', 'who', 'will', 'always', 'b', 'https://t', 'co/psn3cyebc8']"
12600,1,"['@people', 'if', 'the', 'cats', 'dead', 'why', 'they', 'need', 'a', 'go', 'fund', 'me', 'sad', 'for', 'the', 'cat', 'but', 'seems', 'odd', 'that', 'he', 'does', 'from', 'a', 'kid', 'tripping', 'over', 'its', 'leash', 'what']"
12601,1,"['@cathjsweeney', 'it', 'was', 'so', 'good', 'too', 'sad', 'day']"
12602,1,"['@appytx', '@willhoffjustice', 'ive', 'never', 'called', 'you', 'stupid', 'i', 'believe', 'youre', 'uneducated', 'due', 'to', 'the', 'fact', 'that', 'youre', 'cle', 'https://t', 'co/f1jf3pjyzn']"
12603,1,"['how', 'to', 'save', 'a', 'lifeeeeeeee', 'sad', 'but', 'banging']"
12604,1,"['i', 'wonder', 'why', 'oomf', 'unfollow', 'me', 'kinda', 'sad', 'but', 'nvm', 'https://t', 'co/fmkgdu7cvc']"
12605,1,"['@leejenocola', 'yessss', 'they', 'really', 'do', 'hit', 'different', 'then', 'especially', 'the', 'sad', 'ones']"
12606,1,"['tinyiko', 'just', 'asked', 'me', 'what', 'happened', 'to', 'ronald', 'mcdonald', 'and', 'at', 'first', 'i', 'laughed', 'but', 'now', 'im', 'sad']"
12607,1,"['@biologistdan', '@dr_r_strange', 'smh', 'so', 'sad', 'i', 'know', 'they', 'are', 'thinking', 'they', 'are', 'helping', 'however', 'they', 'need', 'to', 'be', 'informed']"
12608,1,"['this', 'is', 'so', 'sad', 'hey', 'google', 'put', 'on', 'captain', 'america', 'the', 'winter', 'soldier', 'dir', 'joe', 'and', 'anthony', 'russo', '(2014)']"
12609,1,"['feeling', 'hella', 'sad', 'so', ""i'm"", 'gonna', 'buy', 'some', 'kpop', 'albums']"
12610,1,"['@mattbamboozled', 'i', 'also', 'feel', 'like', 'that', ""i'm"", 'not', 'sad', 'and', 'that', ""i'm"", 'just', 'a', 'dumb', 'minor']"
12611,1,"['@themalonesgb', ""it's"", 'just', 'so', 'sad']"
12612,1,"['@oh_anna_h_', ""that's"", 'sad']"
12613,1,"['ah', 'came', 'so', 'close', 'to', 'my', 'dream', 'phd', 'and', 'after', 'letting', 'myself', 'be', 'sad', 'for', 'a', 'day', 'im', 'more', 'determined', 'than', 'ever', 'to', 'make', 'it', 'https://t', 'co/mgiz9xm1gi']"
12614,1,"['apart', 'i', 'feel', 'the', 'happiest', 'and', 'most', 'important', 'person', 'in', 'the', 'world', 'every', 'time', ""i'm"", 'sad', 'i', 'listen', 'to', 'your', 'music', 'and', 'rea', 'https://t', 'co/fvwobeoml1']"
12615,1,"['@krebiozen', '@fiski70', '@amanda_pompili', '@wendyorent', '@kathmarval', '@the_ouroboros__', '@breezergalway', '@theonew16516042', 'https://t', 'co/g2do97ggbz']"
12616,1,"['this', 'actually', 'is', 'really', 'sweet', 'its', 'these', 'small', 'things', 'that', 'make', 'me', 'so', 'sad', 'https://t', 'co/qwlwxnrpsl']"
12617,1,"['@yogafan108', '@cajunblueaz1', 'the', 'sad', 'thing', 'is', 'that', 'some', 'of', 'her', 'voters', 'will', 'probably', 'agree']"
12618,1,"['if', 'like', 'me', 'you', 'ever', 'wonder', 'where', 'brendan', 'fraser', 'went', 'this', 'is', 'a', 'great', 'read', 'sad', 'but', 'warming', 'really', 'hope', 'we', 'get', 'to', 'https://t', 'co/a3fqqwzwl7']"
12619,1,"['@wasiuddinsiddi1', 'so', 'sad']"
12620,1,"['there', 'are', 'many', 'tweets', 'from', 'our', 'fellow', 'ssrians', 'across', 'their', 'time', 'lines', 'sharing', 'sad', 'news', 'of', 'loosing', 'their', 'family', 'memb', 'https://t', 'co/ljr47eoyqi']"
12621,1,"['why', 'am', 'i', 'so', 'sad', 'today']"
12622,1,"['im', 'sad', 'now', 'i', 'miss', 'beeduo']"
12623,1,"['@sadistexplain', '@sad_istfried', 'what', 'is', 'this', 'where', 'is', 'this', 'from']"
12624,1,"['lmao', 'you', ""didn't"", 'know', 'i', 'was', 'walking', 'with', 'bloods', 'and', 'crips', 'like', 'that', 'sad', 'nigga']"
12625,1,"['@ukchristmastv', 'sad', 'news', 'i', 'interviewed', 'him', 'on', 'the', 'radio', 'when', 'he', 'launched', 'his', 'solo', 'career', 'lovely', 'chap', 'and', 'a', 'great', 'guest']"
12626,1,"['@f41rygirl', 'isnt', 'it', 'sad', 'that', 'thats', 'the', 'weird', 'part', 'of', 'that', 'tweet']"
